"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-08-25","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","69","H,,S","74",",,W","61",",,W","  280",",,W","  270",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-08-26","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","72",",,W","57",",,W","  170",",,W","  200",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-08-27","5.59",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","69",",,W","63",",,W","  130",",,W","  130",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-08-28","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","85",",,W","61",",,W","  170",",,W","  170",",,W","16.1",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-08-29","8.95",",,W",,,"1.27",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","86",",,W","67",",,W","  360",",,W","   30",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-08-30","7.16",",,W",,,"0.34",",,W,2400","0.0",",,W,","0.0",",,W,","74","H,,S","81",",,W","64",",,W","  160",",,W","  160",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-08-31","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","69","H,,S","80",",,W","58",",,W","  360",",,W","   10",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-01","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","68","H,,S","77",",,W","60",",,W","   90",",,W","   90",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-02","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","76",",,W","57",",,W","  170",",,W","  200",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-03","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","76",",,W","59",",,W","  170",",,W","  170",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-04","12.97",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,","69","H,,S","79",",,W","60",",,W","  170",",,W","  180",",,W","23.9",",,W","31.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-05","9.84",",,W",,,"0.51",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","81",",,W","67",",,W","  170",",,W","  160",",,W","23.9",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-06","4.92",",,W",,,"0.88",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","81",",,W","71",",,W","  290",",,W","  220",",,W","23.0",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-07","6.26",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","77",",,W","68",",,W","  120",",,W","   20",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-08","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","78",",,W","62",",,W","  310",",,W","  310",",,W","15.0",",,W","19.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-09","7.61",",,W",,,"0.23",",,W,2400","0.0",",,W,","0.0",",,W,","68","H,,S","74",",,W","62",",,W","  130",",,W","  140",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-10","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","72",",,W","57",",,W","  310",",,W","  300",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-11","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","80",",,W","57",",,W","  200",",,W","  200",",,W","23.9",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-12","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","81",",,W","62",",,W","  360",",,W","  190",",,W","19.9",",,W","23.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-13","10.29",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","64","H,,S","66",",,W","56",",,W","  360",",,W","  350",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-14","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","58","H,,S","70",",,W","47",",,W","   10",",,W","   10",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-15","9.17",",,W",,,"0.85",",,W,2400","0.0",",,W,","0.0",",,W,","64","H,,S","76",",,W","57",",,W","  120",",,W","  110",",,W","28.0",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-16","7.38",",,W",,,"0.06",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","76",",,W","63",",,W","  210",",,W","  220",",,W","16.1",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-17","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","72",",,W","59",",,W","  270",",,W","  300",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-18","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","84",",,W","54",",,W","  200",",,W","  200",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-19","5.82",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","79",",,W","61",",,W","  330",",,W","  230",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-20","5.82",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","79",",,W","57",",,W","  120",",,W","  110",",,W","16.1",",,W","19.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-21","12.53",",,W",,,"1.88",",,W,2400","0.0","T,,W,","0.0",",,W,","69","H,,S","73",",,W","65",",,W","   20",",,W","   30",",,W","36.0",",,W","46.1",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-22","10.07",",,W",,,"0.08",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","73",",,W","61",",,W","  150",",,W","  120",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-23","11.63",",,W",,,"0.63",",,W,2400","0.0",",,W,","0.0",",,W,","64","H,,S","71",",,W","60",",,W","  110",",,W","  110",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-24","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","73",",,W","63",",,W","  110",",,W","  140",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-25","11.86",",,W",,,"0.23",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","69",",,W","55",",,W","  260",",,W","  260",",,W","25.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-26","16.11",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","58","H,,S","66",",,W","51",",,W","  310",",,W","  310",",,W","32.0",",,W","40.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-27","13.65",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,","55","H,,S","60",",,W","49",",,W","  310",",,W","  310",",,W","25.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-28","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","62",",,W","50",",,W","   10",",,W","   20",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-29","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","68",",,W","46",",,W","   80",",,W","   60",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-09-30","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","59","H,,S","71",",,W","50",",,W","   80",",,W","   30",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-01","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","62","H,,S","74",",,W","52",",,W","   80",",,W","   30",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-02","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","63","H,,S","76",",,W","51",",,W","   80",",,W","   70",",,W","8.9",",,W","17.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-03","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","64","H,,S","76",",,W","53",",,W","  150",",,W","  140",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-04","16.11",",,W",,,"0.13",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","76",",,W","58",",,W","  150",",,W","  150",",,W","25.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-05","8.72",",,W",,,"0.60",",,W,2400","0.0",",,W,","0.0",",,W,","62","H,,S","65",",,W","56",",,W","  230",",,W","  220",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-06","8.50",",,W",,,"1.01",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","62",",,W","44",",,W","  320",",,W","  310",",,W","25.9",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-07","12.75",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,","46","H,,S","49",",,W","38",",,W","  270",",,W","  330",",,W","25.9",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-08","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","42","H,,S","52",",,W","36",",,W","  320",",,W","  360",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-09","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","46","H,,S","60",",,W","36",",,W","  160",",,W","  140",",,W","15.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-10","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","58","H,,S","74",",,W","49",",,W","  180",",,W","  170",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-11","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","63","H,,S","72",",,W","49",",,W","  320",",,W","  330",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-12","13.20",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","48","H,,S","50",",,W","41",",,W","  330",",,W","  330",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-13","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","44","H,,S","54",",,W","37",",,W","  170",",,W","  160",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-14","14.76",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","50","H,,S","63",",,W","43",",,W","  180",",,W","  160",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-15","9.40",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","69",",,W","51",",,W","  200",",,W","  200",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-16","8.50",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","69",",,W","44",",,W","  120",",,W","  120",",,W","21.9",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-17","8.05",",,W",,,"0.65",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","72",",,W","54",",,W","  340",",,W","   20",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-18","7.16",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","58","H,,S","66",",,W","51",",,W","  250",",,W","  280",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-19","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","52","H,,S","56",",,W","43",",,W","  340",",,W","  340",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-20","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","52",",,W","38",",,W","  330",",,W","  340",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-21","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","54",",,W","39",",,W","  170",",,W","  160",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-22","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","50","H,,S","64",",,W","39",",,W","  160",",,W","  150",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-23","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","51","H,,S","56",",,W","44",",,W","  310",",,W","  300",",,W","29.1",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-24","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","46","H,,S","56",",,W","36",",,W","  350",",,W","  350",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-25","13.20",",,W",,,"0.56",",,W,2400","0.0",",,W,","0.0",",,W,","46","H,,S","52",",,W","42",",,W","  110",",,W","  110",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-26","10.51",",,W",,,"0.33",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","46",",,W","43",",,W","  100",",,W","  120",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-27","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","49",",,W","42",",,W","  180",",,W","  170",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-28","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","72",",,W","46",",,W","  230",",,W","  200",",,W","19.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-29","7.38",",,W",,,"0.06",",,W,2400","0.0",",,W,","0.0",",,W,","55","H,,S","56",",,W","46",",,W","  330",",,W","  330",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-30","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","46","H,,S","46",",,W","42",",,W","  170",",,W","   20",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-10-31","12.30",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","47","H,,S","58",",,W","42",",,W","  180",",,W","  170",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-11-01","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","63",",,W","45",",,W","  280",",,W","  310",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-11-02","1.57",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","50","H,,S","62",",,W","40",",,W","  330",",,W","  360",",,W","10.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-11-03","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","65",",,W","42",",,W","  350",",,W","   30",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-11-04","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","68",",,W","41",",,W","  230",",,W","  230",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-11-05","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","73",",,W","43",",,W","  220",",,W","  240",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-11-06","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","58","H,,S","70",",,W","46",",,W","  170",",,W","  170",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-11-07","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","65",",,W","47",",,W","  320",",,W","  320",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-11-08","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","52","H,,S","59",",,W","39",",,W","  340",",,W","  350",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-11-09","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","47","H,,S","60",",,W","36",",,W","  240",",,W","  230",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
